URL,Method,POST Params,classification
http://placeholder.local/v1/self?id=1,GET,{},0
http://placeholder.local/api/orders/104,GET,{},0
http://placeholder.local/scripts/bundle.woff,GET,{},1
http://placeholder.local/favicon.png,GET,{},1
http://placeholder.local/api/v2/ip.json,POST,"{""data"": ""value""}",0
http://placeholder.local/js/chunk-vendors.svg,GET,{},1
http://placeholder.local/api/Recycles,POST,"{""AddressId"": ""1"", ""quantity"": ""2"", ""isPickup"": ""true""}",0
http://placeholder.local/api/download?path=../../etc/passwd,GET,{},0
http://placeholder.local/api/recycles/40,GET,{},0
http://placeholder.local/api/navigation?id=1,GET,{},0
http://placeholder.local/v2/logger.json?id=1,GET,{},0
http://placeholder.local/api/v1/catalog/products,GET,{},0
http://placeholder.local/static/main.abc123.css.map,GET,{},1
http://placeholder.local/images/jquery.min.png,GET,{},1
http://placeholder.local/api/orders/109,GET,{},0
http://placeholder.local/android-chrome-192x192.png,GET,{},1
http://placeholder.local/media/bundle.svg,GET,{},1
http://placeholder.local/api/redirect?back=https://evil.com,GET,{},0
http://placeholder.local/node_modules/lodash/icons.jpg,GET,{},1
http://placeholder.local/api/feedbacks/74,GET,{},0
http://placeholder.local/styles/angular.min.woff2,GET,{},1
http://placeholder.local/static/styles.avif,GET,{},1
http://placeholder.local/node_modules/react/vue.min.tiff,GET,{},1
http://placeholder.local/api/Deliveries,POST,"{""addressId"": ""1"", ""deliveryMethodId"": ""1""}",0
http://placeholder.local/public/styles.ico,GET,{},1
http://placeholder.local/lib/index.jpg,GET,{},1
http://placeholder.local/api/data?proxy=file:///etc/passwd,GET,{},0
http://placeholder.local/media/main.svg,GET,{},1
http://placeholder.local/scripts/angular.min.gif,GET,{},1
http://placeholder.local/dist/bundle.woff2,GET,{},1
http://placeholder.local/lib/main.tiff,GET,{},1
http://placeholder.local/rest/user/94,GET,{},0
http://placeholder.local/scripts/angular.min.woff2,GET,{},1
http://placeholder.local/dist/vue.min.css,GET,{},1
http://placeholder.local/api-docs/v1/openapi.json?id=1,GET,{},0
http://placeholder.local/api/redirect?return=https://evil.com,GET,{},0
http://placeholder.local/api/products/77,GET,{},0
http://placeholder.local/public/2.chunk.ttf,GET,{},1
http://placeholder.local/fonts/chunk-vendors.webp,GET,{},1
http://placeholder.local/api/v1/users/current?id=1,GET,{},0
http://placeholder.local/api/data?next=1,GET,{},0
http://placeholder.local/styles/styles.woff2,GET,{},1
http://placeholder.local/scripts/index.css,GET,{},1
http://placeholder.local/api/apidocs?id=1,GET,{},0
http://placeholder.local/css/bootstrap.min.woff,GET,{},1
http://placeholder.local/api/data?host=http://127.0.0.1:6379/,GET,{},0
http://placeholder.local/build/angular.min.ico,GET,{},1
http://placeholder.local/api/recycles/146,GET,{},0
http://placeholder.local/api/orders/68,GET,{},0
http://placeholder.local/api/info.json?id=1,GET,{},0
http://placeholder.local/api/v1/delta/deviceCatalog/manufacturers,GET,{},0
http://placeholder.local/node_modules/lodash/chunk-vendors.jpeg,GET,{},1
http://placeholder.local/fonts/angular.min.svg,GET,{},1
http://placeholder.local/api/users?email=true,GET,{},0
http://placeholder.local/api/v1/delta/deviceCatalog/manufacturers?id=1,GET,{},0
http://placeholder.local/api/Recycles,POST,"{""AddressId"": ""1"", ""quantity"": ""2"", ""isPickup"": ""true""}",0
http://placeholder.local/api/products/87,GET,{},0
http://placeholder.local/scripts/vue.min.svg,GET,{},1
http://placeholder.local/images/main.eot,GET,{},1
http://placeholder.local/v2/collect,GET,{},0
http://placeholder.local/api/data?url=http://169.254.169.254/latest/meta-data/,GET,{},0
http://placeholder.local/img/styles.jpg,GET,{},1
http://placeholder.local/public/vendor.tiff,GET,{},1
http://placeholder.local/api/users/62,GET,{},0
http://placeholder.local/assets/theme.svg,GET,{},1
http://placeholder.local/api/auth/logout,POST,{},0
http://placeholder.local/scripts/react.production.min.woff,GET,{},1
http://placeholder.local/public/app.ttf,GET,{},1
http://placeholder.local/rest/user/54,GET,{},0
http://placeholder.local/api/feedbacks/50,GET,{},0
http://placeholder.local/api/feedbacks/140,GET,{},0
http://placeholder.local/webpack.config.js,GET,{},1
http://placeholder.local/styles/react.production.min.webp,GET,{},1
http://placeholder.local/api/products/52,GET,{},0
http://placeholder.local/api/data?user_id=admin,GET,{},0
http://placeholder.local/api/data?password=test,GET,{},0
http://placeholder.local/api/user/profile?callback=null,GET,{},0
http://placeholder.local/js/chunk-vendors.woff2,GET,{},1
http://placeholder.local/images/background.webp,GET,{},1
http://placeholder.local/js/vue.min.woff,GET,{},1
http://placeholder.local/api/auth/guest,POST,"{""data"": ""value""}",0
http://placeholder.local/static/jquery.min.svg,GET,{},1
http://placeholder.local/images/angular.min.jpg,GET,{},1
http://placeholder.local/static/react.production.min.ico,GET,{},1
http://placeholder.local/fonts/polyfills.eot,GET,{},1
http://placeholder.local/api/data?src=file:///etc/passwd,GET,{},0
http://placeholder.local/rest/user/52,GET,{},0
http://placeholder.local/scripts/chunk-vendors.css,GET,{},1
http://placeholder.local/android-chrome-192x192.png,GET,{},1
http://placeholder.local/api/project/info,GET,{},0
http://placeholder.local/static/vue.min.bmp,GET,{},1
http://placeholder.local/api/complaints/4,GET,{},0
http://placeholder.local/api/products/4,GET,{},0
http://placeholder.local/dist/main.woff,GET,{},1
http://placeholder.local/img/main.woff,GET,{},1
http://placeholder.local/vendor/icons.webp,GET,{},1
http://placeholder.local/scripts/index.mjs,GET,{},1
http://placeholder.local/api/data?apikey=1,GET,{},0
http://placeholder.local/api/v1/common/users/password,POST,"{""data"": ""value""}",0
http://placeholder.local/admin/logs,GET,{},0
http://placeholder.local/js/2.chunk.tiff,GET,{},1
http://placeholder.local/node_modules/react/bundle.jpg,GET,{},1
http://placeholder.local/api/basket/114/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/apidocs/swagger.json?id=1,GET,{},0
http://placeholder.local/api/v1/track,POST,"{""data"": ""value""}",0
http://placeholder.local/api/orders/56,GET,{},0
http://placeholder.local/v2/search,POST,"{""data"": ""value""}",0
http://placeholder.local/api/complaints/148,GET,{},0
http://placeholder.local/api/PrivacyRequests,POST,"{""UserId"": ""1""}",0
http://placeholder.local/static/bootstrap.min.tiff,GET,{},1
http://placeholder.local/lib/bundle.map,GET,{},1
http://placeholder.local/api/data?remote=file:///etc/passwd,GET,{},0
http://placeholder.local/media/2.chunk.eot,GET,{},1
http://placeholder.local/scripts/icons.woff,GET,{},1
http://placeholder.local/attachment?filename=test.pdf,GET,{},0
http://placeholder.local/rest/user/142,GET,{},0
http://placeholder.local/api/basket/35/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/orders/61,GET,{},0
http://placeholder.local/api/products/93,GET,{},0
http://placeholder.local/api/init,GET,{},0
http://placeholder.local/css/icons.svg,GET,{},1
http://placeholder.local/api/BasketItems,POST,"{""ProductId"": ""1"", ""BasketId"": ""1"", ""quantity"": ""1""}",0
http://placeholder.local/api/basket/22/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/v2/tracker?id=1,GET,{},0
http://placeholder.local/rest/products/search?q=test,GET,{},0
http://placeholder.local/api/data?auth=admin,GET,{},0
http://placeholder.local/.htaccess,GET,{},1
http://placeholder.local/img/vendor.css,GET,{},1
http://placeholder.local/api/products/96,GET,{},0
http://placeholder.local/api/v1/news,GET,{},0
http://placeholder.local/api/v1/account/users,GET,{},0
http://placeholder.local/node_modules/react/app.webp,GET,{},1
http://placeholder.local/api/feedbacks/149,GET,{},0
http://placeholder.local/media/polyfills.avif,GET,{},1
http://placeholder.local/v1/activityLogs,GET,{},0
http://placeholder.local/static/polyfills.js,GET,{},1
http://placeholder.local/api/call?id=1,GET,{},0
http://placeholder.local/logout,GET,{},0
http://placeholder.local/node_modules/lodash/vendor.jpeg,GET,{},1
http://placeholder.local/api/user/current?id=1,GET,{},0
http://placeholder.local/static/styles.1234567.js,GET,{},1
http://placeholder.local/lib/chunk-vendors.ttf,GET,{},1
http://placeholder.local/fonts/index.ico,GET,{},1
http://placeholder.local/js/chunk-vendors.jpg,GET,{},1
http://placeholder.local/dist/theme.svg,GET,{},1
http://placeholder.local/scripts/vendor.tiff,GET,{},1
http://placeholder.local/css/angular.min.woff2,GET,{},1
http://placeholder.local/api/recycles/121,GET,{},0
http://placeholder.local/api/products/110,GET,{},0
http://placeholder.local/styles/styles.ico,GET,{},1
http://placeholder.local/static/app.1234567.js.map,GET,{},1
http://placeholder.local/vendor/theme.avif,GET,{},1
http://placeholder.local/lib/jquery.min.bmp,GET,{},1
http://placeholder.local/build/logo.gif,GET,{},1
http://placeholder.local/images/angular.min.tiff,GET,{},1
http://placeholder.local/api/custom,GET,{},0
http://placeholder.local/static/background.css,GET,{},1
http://placeholder.local/api/swagger?id=1,GET,{},0
http://placeholder.local/css/theme.gif,GET,{},1
http://placeholder.local/build/background.js,GET,{},1
http://placeholder.local/v1/applications,GET,{},0
http://placeholder.local/lib/runtime.woff,GET,{},1
http://placeholder.local/api/products/144,GET,{},0
http://placeholder.local/assets/main.mjs,GET,{},1
http://placeholder.local/api/basket/147/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/settings,GET,{},0
http://placeholder.local/api/products/128,GET,{},0
http://placeholder.local/api/products/132,GET,{},0
http://placeholder.local/node_modules/lodash/main.ico,GET,{},1
http://placeholder.local/api/user/profile?pass=admin,GET,{},0
http://placeholder.local/api/auth?id=1,GET,{},0
http://placeholder.local/api/basket/1000/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/basket/139/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/vendor/styles.woff,GET,{},1
http://placeholder.local/media/angular.min.tiff,GET,{},1
http://placeholder.local/public/chunk-vendors.js,GET,{},1
http://placeholder.local/api/products/99,GET,{},0
http://placeholder.local/application.wadl,POST,"{""data"": ""value""}",0
http://placeholder.local/static/2.chunk.jpeg,GET,{},1
http://placeholder.local/api/products/64,GET,{},0
http://placeholder.local/public/chunk-vendors.png,GET,{},1
http://placeholder.local/dist/index.gif,GET,{},1
http://placeholder.local/download,GET,{},0
http://placeholder.local/api/products/107,GET,{},0
http://placeholder.local/api/basket/13/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/node_modules/lodash/background.css,GET,{},1
http://placeholder.local/static/vendor.d4e5f6.js,GET,{},1
http://placeholder.local/api/properties,POST,"{""data"": ""value""}",0
http://placeholder.local/images/app.js,GET,{},1
http://placeholder.local/styles/angular.min.tiff,GET,{},1
http://placeholder.local/api/branches,POST,"{""data"": ""value""}",0
http://placeholder.local/actuator,GET,{},0
http://placeholder.local/static/app.abc123.css,GET,{},1
http://placeholder.local/api/products/53,GET,{},0
http://placeholder.local/assets/angular.min.gif,GET,{},1
http://placeholder.local/api/users?email=undefined,GET,{},0
http://placeholder.local/api/tracking?id=1,GET,{},0
http://placeholder.local/scripts/main.jpeg,GET,{},1
http://placeholder.local/api/orders/100,GET,{},0
http://placeholder.local/media/main.css,GET,{},1
http://placeholder.local/api/complaints/129,GET,{},0
http://placeholder.local/img/logo.jpeg,GET,{},1
http://placeholder.local/humans.txt,GET,{},1
http://placeholder.local/vendor/icons.css,GET,{},1
http://placeholder.local/rest/user/reset-password,POST,"{""email"": ""user@test.com"", ""answer"": ""test"", ""new"": ""newpass"", ""repeat"": ""newpass""}",0
http://placeholder.local/styles/vendor.avif,GET,{},1
http://placeholder.local/css/main.tiff,GET,{},1
http://placeholder.local/api/swagger/index.html,GET,{},0
http://placeholder.local/static/main.d4e5f6.css,GET,{},1
http://placeholder.local/dist/background.woff2,GET,{},1
http://placeholder.local/api/data?username=1,GET,{},0
http://placeholder.local/lib/runtime.gif,GET,{},1
http://placeholder.local/api/user/profile?api_key=test,GET,{},0
http://placeholder.local/api/basket/127/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/dist/theme.js,GET,{},1
http://placeholder.local/api/complaints/17,GET,{},0
http://placeholder.local/graphql?id=1,GET,{},0
http://placeholder.local/assets/polyfills.gif,GET,{},1
http://placeholder.local/static/polyfills.woff2,GET,{},1
http://placeholder.local/api/events?id=1,GET,{},0
http://placeholder.local/public/app.mjs,GET,{},1
http://placeholder.local/api/feedbacks/25,GET,{},0
http://placeholder.local/api/redirect?returnUrl=javascript:alert(1),GET,{},0
http://placeholder.local/vendor/angular.min.mjs,GET,{},1
http://placeholder.local/api/recycles/117,GET,{},0
http://placeholder.local/api/redirect?redirect=http://localhost/admin,GET,{},0
http://placeholder.local/dist/main.map,GET,{},1
http://placeholder.local/api/v1/common/preferences,GET,{},0
http://placeholder.local/static/jquery.min.woff2,GET,{},1
http://placeholder.local/api/v1/monitoring/accounts?id=1,GET,{},0
http://placeholder.local/public/logo.jpg,GET,{},1
http://placeholder.local/api/v2/health?id=1,GET,{},0
http://placeholder.local/dist/styles.css,GET,{},1
http://placeholder.local/node_modules/react/bundle.woff2,GET,{},1
http://placeholder.local/fonts/icons.ttf,GET,{},1
http://placeholder.local/api/users/login,POST,"{""data"": ""value""}",0
http://placeholder.local/api/v2/event,POST,"{""data"": ""value""}",0
http://placeholder.local/api/products/138,GET,{},0
http://placeholder.local/lib/main.woff2,GET,{},1
http://placeholder.local/api/complaints/48,GET,{},0
http://placeholder.local/api/products/5,GET,{},0
http://placeholder.local/img/react.production.min.jpg,GET,{},1
http://placeholder.local/media/background.js,GET,{},1
http://placeholder.local/lib/styles.mjs,GET,{},1
http://placeholder.local/images/chunk-vendors.map,GET,{},1
http://placeholder.local/js/app.jpg,GET,{},1
http://placeholder.local/api/data?goto=1,GET,{},0
http://placeholder.local/public/angular.min.svg,GET,{},1
http://placeholder.local/vendor/logo.map,GET,{},1
http://placeholder.local/api/contents?id=1,GET,{},0
http://placeholder.local/static/theme.ico,GET,{},1
http://placeholder.local/api/products/1000,GET,{},0
http://placeholder.local/lib/vendor.ttf,GET,{},1
http://placeholder.local/v2/track,POST,"{""data"": ""value""}",0
http://placeholder.local/images/theme.jpeg,GET,{},1
http://placeholder.local/static/vendor.png,GET,{},1
http://placeholder.local/scripts/styles.jpeg,GET,{},1
http://placeholder.local/api/links,GET,{},0
http://placeholder.local/lib/angular.min.gif,GET,{},1
http://placeholder.local/node_modules/lodash/vendor.woff2,GET,{},1
http://placeholder.local/media/theme.css,GET,{},1
http://placeholder.local/v1/pageview,POST,"{""data"": ""value""}",0
http://placeholder.local/public/bootstrap.min.ico,GET,{},1
http://placeholder.local/.well-known/apple-app-site-association,GET,{},1
http://placeholder.local/img/icons.bmp,GET,{},1
http://placeholder.local/node_modules/react/styles.woff,GET,{},1
http://placeholder.local/node_modules/react/2.chunk.css,GET,{},1
http://placeholder.local/images/bundle.js,GET,{},1
http://placeholder.local/api/brands,POST,"{""data"": ""value""}",0
http://placeholder.local/api/data?remote=http://localhost:8080/admin,GET,{},0
http://placeholder.local/api/BasketItems,POST,"{""ProductId"": ""1"", ""BasketId"": ""1"", ""quantity"": ""1""}",0
http://placeholder.local/css/styles.png,GET,{},1
http://placeholder.local/dist/bootstrap.min.jpeg,GET,{},1
http://placeholder.local/api/users/103,GET,{},0
http://placeholder.local/api/data?dest=test,GET,{},0
http://placeholder.local/api/orders/37,GET,{},0
http://placeholder.local/manifest.json,GET,{},1
http://placeholder.local/vendor/app.woff2,GET,{},1
http://placeholder.local/api/feedbacks/17,GET,{},0
http://placeholder.local/img/vendor.jpg,GET,{},1
http://placeholder.local/api/v1/contents,GET,{},0
http://placeholder.local/api/user/profile?callback=test,GET,{},0
http://placeholder.local/rest/admin/application-version,GET,{},0
http://placeholder.local/css/vendor.ttf,GET,{},1
http://placeholder.local/dist/background.avif,GET,{},1
http://placeholder.local/scripts/runtime.mjs,GET,{},1
http://placeholder.local/static/index.js,GET,{},1
http://placeholder.local/api/v1/monitoring/address-check,POST,"{""data"": ""value""}",0
http://placeholder.local/build/logo.tiff,GET,{},1
http://placeholder.local/api/basket/3/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/.well-known/assetlinks.json,GET,{},1
http://placeholder.local/img/logo.js,GET,{},1
http://placeholder.local/api/swagger.json,POST,"{""data"": ""value""}",0
http://placeholder.local/v1/graphql,GET,{},0
http://placeholder.local/redirect?returnUrl=http://169.254.169.254/latest/meta-data/,GET,{},0
http://placeholder.local/api/complaints/34,GET,{},0
http://placeholder.local/api/user/me,GET,{},0
http://placeholder.local/actuator/env,GET,{},0
http://placeholder.local/vendor/main.bmp,GET,{},1
http://placeholder.local/api/export?format=csv,GET,{},0
http://placeholder.local/styles/index.jpeg,GET,{},1
http://placeholder.local/api/feedbacks/145,GET,{},0
http://placeholder.local/images/app.woff2,GET,{},1
http://placeholder.local/images/theme.gif,GET,{},1
http://placeholder.local/api/profile?id=1,GET,{},0
http://placeholder.local/img/main.tiff,GET,{},1
http://placeholder.local/media/angular.min.css,GET,{},1
http://placeholder.local/css/chunk-vendors.css,GET,{},1
http://placeholder.local/health,GET,{},0
http://placeholder.local/yarn.lock,GET,{},1
http://placeholder.local/js/2.chunk.avif,GET,{},1
http://placeholder.local/api/v1/languages,POST,"{""data"": ""value""}",0
http://placeholder.local/styles/main.ttf,GET,{},1
http://placeholder.local/api/data?user_id=null,GET,{},0
http://placeholder.local/api/user/profile?target=1,GET,{},0
http://placeholder.local/api/whoami,GET,{},0
http://placeholder.local/api/basket/40/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/proxy?id=1,GET,{},0
http://placeholder.local/public/icons.ttf,GET,{},1
http://placeholder.local/api/users/8,GET,{},0
http://placeholder.local/redirect?next=http://localhost/admin,GET,{},0
http://placeholder.local/forgot-password,POST,"{""email"": ""user@example.com""}",0
http://placeholder.local/public/bootstrap.min.ttf,GET,{},1
http://placeholder.local/img/styles.gif,GET,{},1
http://placeholder.local/api/basket/74/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/users/98,GET,{},0
http://placeholder.local/dist/bootstrap.min.css,GET,{},1
http://placeholder.local/vendor/icons.ttf,GET,{},1
http://placeholder.local/lib/main.woff,GET,{},1
http://placeholder.local/node_modules/lodash/logo.map,GET,{},1
http://placeholder.local/api/fileupload,POST,{},0
http://placeholder.local/public/app.jpg,GET,{},1
http://placeholder.local/assets/app.jpg,GET,{},1
http://placeholder.local/api/users/55,GET,{},0
http://placeholder.local/api/feedbacks,POST,"{""comment"": ""test"", ""rating"": ""5"", ""UserId"": ""1""}",0
http://placeholder.local/node_modules/react/bundle.css,GET,{},1
http://placeholder.local/api/recycles/78,GET,{},0
http://placeholder.local/api/redirect?url=http://169.254.169.254/latest/meta-data/,GET,{},0
http://placeholder.local/lib/app.png,GET,{},1
http://placeholder.local/v1/quote,POST,"{""data"": ""value""}",0
http://placeholder.local/images/app.woff,GET,{},1
http://placeholder.local/build/bootstrap.min.jpeg,GET,{},1
http://placeholder.local/api/v1/catalog/products?id=1,GET,{},0
http://placeholder.local/api/Users/register,POST,"{""email"": ""x@x.com"", ""password"": ""x"", ""username"": ""x""}",0
http://placeholder.local/public/jquery.min.jpeg,GET,{},1
http://placeholder.local/assets/bootstrap.min.avif,GET,{},1
http://placeholder.local/dist/bundle.svg,GET,{},1
http://placeholder.local/rest/products/search?q=apple,GET,{},0
http://placeholder.local/api/identity?id=1,GET,{},0
http://placeholder.local/api/data?endpoint=http://127.0.0.1:6379/,GET,{},0
http://placeholder.local/api/data?target=1,GET,{},0
http://placeholder.local/dist/logo.ico,GET,{},1
http://placeholder.local/rest/user/95,GET,{},0
http://placeholder.local/upload,POST,"{""Content-Type"": ""multipart/form-data""}",0
http://placeholder.local/api/v2/auth,POST,"{""data"": ""value""}",0
http://placeholder.local/assets/vue.min.mjs,GET,{},1
http://placeholder.local/media/bundle.woff,GET,{},1
http://placeholder.local/static/angular.min.eot,GET,{},1
http://placeholder.local/api/orders/60,GET,{},0
http://placeholder.local/images/vue.min.js,GET,{},1
http://placeholder.local/api/products/78,GET,{},0
http://placeholder.local/api/feedbacks/79,GET,{},0
http://placeholder.local/node_modules/lodash/main.eot,GET,{},1
http://placeholder.local/node_modules/react/chunk-vendors.eot,GET,{},1
http://placeholder.local/api/search?q=true,GET,{},0
http://placeholder.local/assets/angular.min.map,GET,{},1
http://placeholder.local/lib/2.chunk.map,GET,{},1
http://placeholder.local/api/basket/52/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/users/18,GET,{},0
http://placeholder.local/api/data?email=admin,GET,{},0
http://placeholder.local/v2/client?id=1,GET,{},0
http://placeholder.local/api/feedbacks/38,GET,{},0
http://placeholder.local/api/Users/login,POST,"{""email"": ""admin@juice-sh.op"", ""password"": ""admin123""}",0
http://placeholder.local/assets/bundle.js,GET,{},1
http://placeholder.local/api/orders/81,GET,{},0
http://placeholder.local/api/user/profile?path=null,GET,{},0
http://placeholder.local/api/complaints/84,GET,{},0
http://placeholder.local/api/export,GET,{},0
http://placeholder.local/api/feedbacks/52,GET,{},0
http://placeholder.local/api/users/49,GET,{},0
http://placeholder.local/styles/chunk-vendors.jpeg,GET,{},1
http://placeholder.local/build/jquery.min.webp,GET,{},1
http://placeholder.local/static/bundle.gif,GET,{},1
http://placeholder.local/js/runtime.map,GET,{},1
http://placeholder.local/api/Addresses,POST,"{""country"": ""US"", ""fullName"": ""Test"", ""zipCode"": ""12345"", ""streetAddress"": ""123 Main St"", ""city"": ""TestCity"", ""state"": ""NY""}",0
http://placeholder.local/v1/cookiesync,POST,"{""data"": ""value""}",0
http://placeholder.local/js/vue.min.css,GET,{},1
http://placeholder.local/assets/bundle.css,GET,{},1
http://placeholder.local/public/vendor.gif,GET,{},1
http://placeholder.local/api/redirect?dest=//evil.com,GET,{},0
http://placeholder.local/vendor/icons.tiff,GET,{},1
http://placeholder.local/api/csp_report?id=1,GET,{},0
http://placeholder.local/v2/share/stats?id=1,GET,{},0
http://placeholder.local/api/status.json,POST,"{""data"": ""value""}",0
http://placeholder.local/build/bootstrap.min.eot,GET,{},1
http://placeholder.local/static/background.woff,GET,{},1
http://placeholder.local/api/data?uri=http://internal.service.local/api,GET,{},0
http://placeholder.local/download,GET,{},0
http://placeholder.local/api/v1/visits,GET,{},0
http://placeholder.local/scripts/vue.min.jpeg,GET,{},1
http://placeholder.local/styles/vue.min.mjs,GET,{},1
http://placeholder.local/api/recycles/74,GET,{},0
http://placeholder.local/lib/react.production.min.bmp,GET,{},1
http://placeholder.local/img/icons.map,GET,{},1
http://placeholder.local/assets/chunk-vendors.png,GET,{},1
http://placeholder.local/node_modules/lodash/theme.svg,GET,{},1
http://placeholder.local/styles/index.map,GET,{},1
http://placeholder.local/vendor/runtime.bmp,GET,{},1
http://placeholder.local/dist/logo.svg,GET,{},1
http://placeholder.local/fonts/vue.min.eot,GET,{},1
http://placeholder.local/api/users/5,GET,{},0
http://placeholder.local/assets/logo.jpg,GET,{},1
http://placeholder.local/api/products/65,GET,{},0
http://placeholder.local/api/v1/setting,GET,{},0
http://placeholder.local/img/polyfills.tiff,GET,{},1
http://placeholder.local/v2/track,GET,{},0
http://placeholder.local/api/saves,GET,{},0
http://placeholder.local/css/runtime.woff,GET,{},1
http://placeholder.local/lib/vue.min.woff2,GET,{},1
http://placeholder.local/build/app.avif,GET,{},1
http://placeholder.local/api/data?nonce=1,GET,{},0
http://placeholder.local/public/angular.min.ttf,GET,{},1
http://placeholder.local/build/theme.js,GET,{},1
http://placeholder.local/rest/user/change-password,GET,{},0
http://placeholder.local/api/data?userid=admin,GET,{},0
http://placeholder.local/v2/event,GET,{},0
http://placeholder.local/public/runtime.woff,GET,{},1
http://placeholder.local/api/data?admin=1,GET,{},0
http://placeholder.local/node_modules/lodash/vendor.jpg,GET,{},1
http://placeholder.local/node_modules/react/bundle.eot,GET,{},1
http://placeholder.local/public/bootstrap.min.png,GET,{},1
http://placeholder.local/images/index.jpeg,GET,{},1
http://placeholder.local/node_modules/lodash/index.svg,GET,{},1
http://placeholder.local/media/vue.min.woff2,GET,{},1
http://placeholder.local/api/users/71,GET,{},0
http://placeholder.local/api/products/72,GET,{},0
http://placeholder.local/api/complaints/40,GET,{},0
http://placeholder.local/static/2.chunk.woff2,GET,{},1
http://placeholder.local/images/app.eot,GET,{},1
http://placeholder.local/fonts/runtime.eot,GET,{},1
http://placeholder.local/css/2.chunk.ttf,GET,{},1
http://placeholder.local/node_modules/react/bundle.gif,GET,{},1
http://placeholder.local/lib/vendor.map,GET,{},1
http://placeholder.local/api/users/81,GET,{},0
http://placeholder.local/api/recycles/116,GET,{},0
http://placeholder.local/apple-touch-icon-precomposed.png,GET,{},1
http://placeholder.local/api/complaints/70,GET,{},0
http://placeholder.local/build/bootstrap.min.css,GET,{},1
http://placeholder.local/apple-touch-icon.png,GET,{},1
http://placeholder.local/lib/bootstrap.min.jpeg,GET,{},1
http://placeholder.local/assets/jquery.min.gif,GET,{},1
http://placeholder.local/build/logo.mjs,GET,{},1
http://placeholder.local/node_modules/react/react.production.min.jpg,GET,{},1
http://placeholder.local/static/index.jpg,GET,{},1
http://placeholder.local/dist/logo.woff,GET,{},1
http://placeholder.local/api/redirect?target=javascript:alert(1),GET,{},0
http://placeholder.local/api/redirect?url=https://github.com/juice-shop,GET,{},0
http://placeholder.local/api/search?q=undefined,GET,{},0
http://placeholder.local/rest/user/91,GET,{},0
http://placeholder.local/api/products/69,GET,{},0
http://placeholder.local/images/vendor.map,GET,{},1
http://placeholder.local/dist/chunk-vendors.ttf,GET,{},1
http://placeholder.local/assets/react.production.min.jpg,GET,{},1
http://placeholder.local/api/complaints/57,GET,{},0
http://placeholder.local/img/main.map,GET,{},1
http://placeholder.local/api/feedbacks/22,GET,{},0
http://placeholder.local/img/styles.map,GET,{},1
http://placeholder.local/package-lock.json,GET,{},1
http://placeholder.local/api/orders/3,GET,{},0
http://placeholder.local/v1/geoip,POST,"{""data"": ""value""}",0
http://placeholder.local/api/complaints/46,GET,{},0
http://placeholder.local/build/jquery.min.css,GET,{},1
http://placeholder.local/node_modules/lodash/styles.js,GET,{},1
http://placeholder.local/img/polyfills.webp,GET,{},1
http://placeholder.local/api/users?email=null,GET,{},0
http://placeholder.local/static/styles.abc123.js,GET,{},1
http://placeholder.local/api/basket/41/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/recycles/130,GET,{},0
http://placeholder.local/download,GET,{},0
http://placeholder.local/api/users/39,GET,{},0
http://placeholder.local/api/v1/account/user/verify,POST,"{""data"": ""value""}",0
http://placeholder.local/favicon.png,GET,{},1
http://placeholder.local/static/background.webp,GET,{},1
http://placeholder.local/api/orders/11,GET,{},0
http://placeholder.local/styles/bundle.woff,GET,{},1
http://placeholder.local/api/recycles/52,GET,{},0
http://placeholder.local/images/app.gif,GET,{},1
http://placeholder.local/change-password,POST,"{""current"": ""old"", ""new"": ""new"", ""repeat"": ""new""}",0
http://placeholder.local/api/orders/118,GET,{},0
http://placeholder.local/node_modules/lodash/jquery.min.gif,GET,{},1
http://placeholder.local/js/styles.ico,GET,{},1
http://placeholder.local/api/complaints/133,GET,{},0
http://placeholder.local/vendor/icons.map,GET,{},1
http://placeholder.local/api-docs?id=1,GET,{},0
http://placeholder.local/api/videos,GET,{},0
http://placeholder.local/media/chunk-vendors.js,GET,{},1
http://placeholder.local/build/2.chunk.ttf,GET,{},1
http://placeholder.local/dist/chunk-vendors.svg,GET,{},1
http://placeholder.local/static/2.chunk.png,GET,{},1
http://placeholder.local/api/recycles/91,GET,{},0
http://placeholder.local/api/data?session=test,GET,{},0
http://placeholder.local/static/polyfills.css,GET,{},1
http://placeholder.local/public/2.chunk.jpeg,GET,{},1
http://placeholder.local/actuator,GET,{},0
http://placeholder.local/styles/index.svg,GET,{},1
http://placeholder.local/build/main.jpeg,GET,{},1
http://placeholder.local/node_modules/react/theme.woff2,GET,{},1
